	Rewards	Avg_Rewards	Epsilon	Steps
0	16.0	16.0	1.0	16
1	16.0	16.0	1.0	16
2	19.0	17.0	1.0	19
3	30.0	20.25	0.9982000000000002	30
4	26.0	21.4	0.9956000000000005	26
5	18.0	20.833333333333332	0.9938000000000007	18
6	14.0	19.857142857142858	0.9924000000000008	14
7	13.0	19.0	0.991100000000001	13
8	35.0	20.77777777777778	0.9876000000000014	35
9	31.0	21.8	0.9845000000000017	31
10	13.0	21.0	0.9832000000000019	13
11	14.0	20.416666666666668	0.981800000000002	14
12	19.0	20.307692307692307	0.9799000000000022	19
13	10.0	19.571428571428573	0.9789000000000023	10
14	15.0	19.266666666666666	0.9774000000000025	15
15	72.0	22.5625	0.9702000000000033	72
16	23.0	22.58823529411765	0.9679000000000035	23
17	13.0	22.055555555555557	0.9666000000000037	13
18	16.0	21.736842105263158	0.9650000000000039	16
19	56.0	23.45	0.9594000000000045	56
20	35.0	24.0	0.9559000000000049	35
21	27.0	24.136363636363637	0.9532000000000052	27
22	55.0	25.47826086956522	0.9477000000000058	55
23	11.0	24.875	0.9466000000000059	11
24	24.0	24.84	0.9442000000000061	24
25	24.0	24.807692307692307	0.9418000000000064	24
26	19.0	24.59259259259259	0.9399000000000066	19
27	26.0	24.642857142857142	0.9373000000000069	26
28	38.0	25.103448275862068	0.9335000000000073	38
29	16.0	24.8	0.9319000000000075	16
30	10.0	24.322580645161292	0.9309000000000076	10
31	20.0	24.1875	0.9289000000000078	20
32	15.0	23.90909090909091	0.927400000000008	15
33	12.0	23.558823529411764	0.9262000000000081	12
34	13.0	23.257142857142856	0.9249000000000083	13
35	22.0	23.22222222222222	0.9227000000000085	22
36	20.0	23.135135135135137	0.9207000000000087	20
37	10.0	22.789473684210527	0.9197000000000088	10
38	13.0	22.53846153846154	0.918400000000009	13
39	14.0	22.325	0.9170000000000091	14
40	17.0	22.195121951219512	0.9153000000000093	17
41	40.0	22.61904761904762	0.9113000000000098	40
42	65.0	23.6046511627907	0.9048000000000105	65
43	13.0	23.363636363636363	0.9035000000000106	13
44	17.0	23.22222222222222	0.9018000000000108	17
45	27.0	23.304347826086957	0.8991000000000111	27
46	25.0	23.340425531914892	0.8966000000000114	25
47	14.0	23.145833333333332	0.8952000000000115	14
48	10.0	22.877551020408163	0.8942000000000117	10
49	40.0	23.22	0.8902000000000121	40
50	10.0	22.96078431372549	0.8892000000000122	10
51	25.0	23.0	0.8867000000000125	25
52	26.0	23.056603773584907	0.8841000000000128	26
53	56.0	23.666666666666668	0.8785000000000134	56
54	27.0	23.727272727272727	0.8758000000000137	27
55	18.0	23.625	0.8740000000000139	18
56	8.0	23.350877192982455	0.873200000000014	8
57	28.0	23.43103448275862	0.8704000000000143	28
58	28.0	23.508474576271187	0.8676000000000146	28
59	12.0	23.316666666666666	0.8664000000000147	12
60	25.0	23.34426229508197	0.863900000000015	25
61	13.0	23.177419354838708	0.8626000000000151	13
62	14.0	23.03174603174603	0.8612000000000153	14
63	21.0	23.0	0.8591000000000155	21
64	11.0	22.815384615384616	0.8580000000000156	11
65	26.0	22.863636363636363	0.8554000000000159	26
66	17.0	22.776119402985074	0.8537000000000161	17
67	22.0	22.764705882352942	0.8515000000000164	22
68	17.0	22.681159420289855	0.8498000000000165	17
69	20.0	22.642857142857142	0.8478000000000168	20
70	17.0	22.56338028169014	0.846100000000017	17
71	19.0	22.51388888888889	0.8442000000000172	19
72	39.0	22.73972602739726	0.8403000000000176	39
73	12.0	22.594594594594593	0.8391000000000177	12
74	11.0	22.44	0.8380000000000178	11
75	29.0	22.526315789473685	0.8351000000000182	29
76	33.0	22.662337662337663	0.8318000000000185	33
77	12.0	22.525641025641026	0.8306000000000187	12
78	16.0	22.443037974683545	0.8290000000000188	16
79	13.0	22.325	0.827700000000019	13
80	15.0	22.234567901234566	0.8262000000000191	15
81	24.0	22.25609756097561	0.8238000000000194	24
82	19.0	22.216867469879517	0.8219000000000196	19
83	13.0	22.107142857142858	0.8206000000000198	13
84	11.0	21.976470588235294	0.8195000000000199	11
85	27.0	22.03488372093023	0.8168000000000202	27
86	25.0	22.06896551724138	0.8143000000000205	25
87	20.0	22.045454545454547	0.8123000000000207	20
88	23.0	22.0561797752809	0.8100000000000209	23
89	11.0	21.933333333333334	0.808900000000021	11
90	12.0	21.824175824175825	0.8077000000000212	12
91	19.0	21.793478260869566	0.8058000000000214	19
92	11.0	21.677419354838708	0.8047000000000215	11
93	34.0	21.80851063829787	0.8013000000000219	34
94	10.0	21.68421052631579	0.800300000000022	10
95	15.0	21.614583333333332	0.7988000000000222	15
96	20.0	21.5979381443299	0.7968000000000224	20
97	14.0	21.520408163265305	0.7954000000000225	14
98	28.0	21.585858585858585	0.7926000000000228	28
99	14.0	21.51	0.791200000000023	14
100	20.0	21.55	0.7892000000000232	20
101	18.0	21.57	0.7874000000000234	18
102	24.0	21.62	0.7850000000000237	24
103	13.0	21.45	0.7837000000000238	13
104	14.0	21.33	0.782300000000024	14
105	22.0	21.37	0.7801000000000242	22
106	21.0	21.44	0.7780000000000244	21
107	22.0	21.53	0.7758000000000247	22
108	15.0	21.33	0.7743000000000249	15
109	21.0	21.23	0.7722000000000251	21
110	18.0	21.28	0.7704000000000253	18
111	22.0	21.36	0.7682000000000255	22
112	21.0	21.38	0.7661000000000258	21
113	16.0	21.44	0.7645000000000259	16
114	15.0	21.44	0.7630000000000261	15
115	12.0	20.84	0.7618000000000262	12
116	23.0	20.84	0.7595000000000265	23
117	12.0	20.83	0.7583000000000266	12
118	11.0	20.78	0.7572000000000267	11
119	18.0	20.4	0.7554000000000269	18
120	16.0	20.21	0.7538000000000271	16
121	19.0	20.13	0.7519000000000273	19
122	32.0	19.9	0.7487000000000277	32
123	19.0	19.98	0.7468000000000279	19
