	Rewards	Avg_Rewards	Epsilon	Steps
61	16.0	24.080645161290324	0.8570000000000157	16
62	31.0	24.19047619047619	0.8539000000000161	31
63	18.0	24.09375	0.8521000000000163	18
64	15.0	23.953846153846154	0.8506000000000165	15
65	40.0	24.196969696969695	0.8466000000000169	40
66	51.0	24.597014925373134	0.8415000000000175	51
67	41.0	24.83823529411765	0.8374000000000179	41
68	61.0	25.36231884057971	0.8313000000000186	61
69	19.0	25.271428571428572	0.8294000000000188	19
70	16.0	25.140845070422536	0.827800000000019	16
71	30.0	25.208333333333332	0.8248000000000193	30
72	63.0	25.726027397260275	0.81850000000002	63
73	28.0	25.756756756756758	0.8157000000000203	28
74	18.0	25.653333333333332	0.8139000000000205	18
75	62.0	26.13157894736842	0.8077000000000212	62
76	67.0	26.662337662337663	0.8010000000000219	67
77	30.0	26.705128205128204	0.7980000000000222	30
78	24.0	26.670886075949365	0.7956000000000225	24
79	23.0	26.625	0.7933000000000228	23
80	22.0	26.567901234567902	0.791100000000023	22
81	16.0	26.4390243902439	0.7895000000000232	16
82	12.0	26.265060240963855	0.7883000000000233	12
83	32.0	26.333333333333332	0.7851000000000237	32
84	66.0	26.8	0.7785000000000244	66
85	13.0	26.63953488372093	0.7772000000000245	13
86	16.0	26.517241379310345	0.7756000000000247	16
87	37.0	26.636363636363637	0.7719000000000251	37
88	50.0	26.89887640449438	0.7669000000000257	50
89	30.0	26.933333333333334	0.763900000000026	30
90	14.0	26.791208791208792	0.7625000000000262	14
91	28.0	26.804347826086957	0.7597000000000265	28
92	108.0	27.677419354838708	0.7489000000000277	108
93	16.0	27.5531914893617	0.7473000000000278	16
94	45.0	27.736842105263158	0.7428000000000283	45
95	58.0	28.052083333333332	0.737000000000029	58
96	53.0	28.309278350515463	0.7317000000000295	53
97	67.0	28.70408163265306	0.7250000000000303	67
98	14.0	28.555555555555557	0.7236000000000304	14
99	26.0	28.53	0.7210000000000307	26
100	121.0	29.5	0.7089000000000321	121
101	31.0	29.18	0.7058000000000324	31
102	66.0	29.21	0.6992000000000331	66
103	143.0	30.51	0.6849000000000347	143
104	68.0	31.05	0.6781000000000355	68
105	28.0	31.15	0.6753000000000358	28
106	115.0	32.09	0.663800000000037	115
107	13.0	32.13	0.6625000000000372	13
108	26.0	31.69	0.6599000000000375	26
