	Rewards	Avg_Rewards	Loss	Steps
110	-228.0619351142206	-136.0107852921134	16.4600772857666	248
111	-228.45897750864705	-137.05947654770102	3.1278271675109863	285
112	-30.391441127554444	-133.78044061752126	-0.13981544971466064	153
113	-106.5704536024189	-133.87170270616355	-1.6727278232574463	182
114	-85.9689075641609	-133.69352342734948	-10.201292991638184	272
115	18.086481980381066	-132.6520045120396	-12.566701889038086	136
116	-61.23426950571701	-132.27947738504918	-0.17077875137329102	138
117	-148.80297566828955	-132.8783987407065	8.98676872253418	192
118	-126.43937916838156	-132.95673959730348	5.3277692794799805	106
119	2.8605663208574725	-131.54533313624106	-2.835087537765503	117
120	-53.34614100191402	-131.1712786745784	-4.680419921875	177
121	-82.58634547085437	-130.51671980002328	5.682322978973389	197
122	-48.58296549436132	-130.06124052695105	4.6350016593933105	148
123	-17.49691884512447	-129.0031676275364	-7.278807640075684	112
124	-50.55281740756532	-127.72715740264631	5.624871253967285	173
125	-225.71958595819513	-128.4137370918727	-17.993722915649414	117
126	-46.69191116092709	-127.22225128798763	-3.8873515129089355	105
127	-49.164233632471806	-125.41570715416198	5.540465354919434	213
128	18.074451805004642	-124.61519180875261	-47.09005355834961	1000
129	32.01615737190514	-123.85852321201271	10.412601470947266	254
130	-223.7257072799626	-124.45900330563208	24.418275833129883	227
131	4.156117362340169	-122.87795824664208	-3.87941312789917	151
132	-44.53094084856086	-119.87027854002177	5.624229431152344	154
133	3.8610589580556507	-117.66880270793133	-6.306905746459961	128
134	-7.952256251050073	-112.04442034329907	-4.35118293762207	192
135	17.06379877822792	-111.17408437604827	-4.138926029205322	146
136	-50.0649789212637	-108.47783313775307	3.459022045135498	143
137	-33.522659550548525	-106.86865251967475	6.619792938232422	123
138	-36.836989365890645	-106.4094377241495	4.973628997802734	120
139	-157.217839078826	-107.38881564584912	8.460399627685547	185
140	-20.687685631923472	-105.28713458815551	9.272014617919922	127
141	1.4840195291369156	-103.5273351135184	3.350341796875	162
142	-30.56267413019134	-100.6570338967839	-6.699722766876221	130
143	56.10016134600261	-98.11359046448104	-4.6660332679748535	177
144	20.248232891839237	-95.6928467570385	4.121861934661865	139
145	-50.525502235323884	-95.6847366927064	-8.925737380981445	180
146	-75.0317389012591	-95.41610948931643	5.446942329406738	138
147	-79.54165524839648	-92.66171161912433	-6.4527812004089355	235
148	-32.57068904140823	-90.29642116838056	0.9559626579284668	166
149	7.101785506292387	-89.2498938933595	10.863046646118164	124
150	32.69285641112981	-88.4400516070211	2.6723341941833496	125
151	-33.257984769968246	-87.84482643396288	16.849306106567383	137
152	-30.81929371186932	-87.12506913042151	11.286325454711914	144
153	24.23309922507123	-86.58246394151477	-1.537621021270752	108
154	20.469862509874233	-85.41754242990628	-3.9104039669036865	1000
155	-20.74739948336287	-84.7632152042921	8.822070121765137	140
156	-65.09997561767398	-84.8017384661123	3.508969306945801	174
157	8.732998289531338	-83.83061268130263	1.785557746887207	112
158	-43.71308494335239	-82.76427361495229	19.53466796875	162
159	23.837500001704086	-81.69957847737467	5.296588897705078	134
160	-6.232444835205088	-80.46363895440776	-23.515525817871094	1000
161	-8.059322006928966	-78.81697330770062	-6.448907852172852	191
162	11.30460091906373	-77.42351474195802	8.725975036621094	154
163	24.911322055077434	-77.24149129943358	-14.807771682739258	165
164	-17.56569289096679	-73.6676829589754	5.63995361328125	1000
165	-124.93598256491876	-74.23501421434125	-2.3894424438476562	1000
166	-275.01240931378527	-76.87842924856547	5.2793731689453125	382
167	-34.99175052661822	-75.6358083714204	9.942352294921875	141
168	8.437843605569705	-74.29118676135005	-17.350833892822266	1000
169	-46.785840667438336	-73.56631376150669	-5.737637519836426	94
170	43.52412457208038	-72.08251709810845	11.255975723266602	101
171	-22.52674817688819	-72.0151526493097	4.836276054382324	111
172	-25.008843173850877	-68.80284467306568	6.980449676513672	92
173	-22.266846084422355	-67.42926654167918	4.804758071899414	119
174	-20.885335241593978	-66.31605813194037	12.277570724487305	109
175	-134.80354736225587	-64.59154595735313	1.4338334798812866	76
176	-47.229641622871924	-64.35709903943685	-1.8802881240844727	89
177	-77.2710540490502	-64.21740483928772	6.709185600280762	78
178	-66.9019741715044	-64.01286033452968	-3.086557388305664	65
179	-69.17038150654015	-62.31403263616224	3.541907548904419	62
180	-55.122016294096966	-60.250687822477275	0.6301488876342773	64
181	-39.79561843162282	-59.347902644718175	-3.1866655349731445	94
182	-41.502966175580276	-59.34942842492547	14.310159683227539	73
183	-74.8482842098085	-58.18934574981632	2.5856354236602783	95
184	-55.895043092410894	-58.19203541284504	-0.6988751888275146	61
185	-98.44266753159627	-58.469482212709224	1.042874813079834	61
186	-88.75918726783533	-59.174019733199074	2.3274075984954834	80
187	-59.91770018901462	-59.2005706223433	-1.4694104194641113	62
188	-66.04195878818815	-59.46223411367559	8.51071834564209	88
189	-93.30138238461238	-58.996397322858066	-1.2147657871246338	76
190	-24.459328131755328	-58.836874811906775	-5.067291259765625	61
191	-102.89225638571872	-59.067242774894794	-3.7448744773864746	71
192	-80.77351833694468	-59.38688605374486	-8.870034217834473	100
193	-99.0342376261342	-59.93961814681174	3.7908596992492676	74
194	-46.67895462615235	-59.862287819352616	6.4228196144104	71
195	-63.41238770500678	-59.5818699892085	-18.032331466674805	104
196	-108.35431622856164	-59.721855550700994	-10.10483169555664	80
197	-40.074574527009034	-59.09970438736374	0.9074292182922363	76
198	-39.75578404515946	-59.36974767277912	4.816998481750488	58
199	-75.41354820619559	-59.09467528346372	4.557397842407227	71
200	-85.82203825640505	-59.16403854396915	-4.24044942855835	60
201	-35.12143434834083	-59.50866492227037	-0.5560274124145508	94
202	-30.24719135204046	-58.722567999662296	-11.291364669799805	92
203	-68.04285713711508	-56.67096612318992	-7.192878723144531	84
204	-65.50570580633055	-57.41987813391153	6.930220603942871	68
205	-26.704789290074416	-57.168679078095956	7.799180030822754	70
206	-50.995671155398256	-51.632005006193666	6.346438407897949	91
207	-26.544280875008056	-50.91994076687437	2.7945895195007324	71
208	-15.27776102516168	-50.86757654874497	8.12975025177002	96
209	-5.837428864200092	-50.115039762908076	3.0683064460754395	104
210	-42.668506117109985	-48.26110547293696	0.49555110931396484	88
211	-17.153761430808814	-46.14805331215859	10.341445922851562	92
212	-45.40193075370924	-46.29815820842015	-0.12139463424682617	82
213	-47.80445015917019	-45.71049817398765	-4.140872001647949	75
214	5.913145593202401	-44.79167764241402	3.0359439849853516	113
215	-19.96617114659702	-45.172204173683795	17.214710235595703	112
216	1.726528674941136	-44.54259619187723	5.018403053283691	110
217	-25.352225402407797	-43.3080886892184	8.654918670654297	113
218	-32.7332804662567	-42.371027702197146	-10.050061225891113	100
219	-21.567989771860923	-42.615313263124335	10.518213272094727	99
220	-2.742654925618794	-42.109278402361376	11.098453521728516	72
221	-13.528356084445221	-41.41869850849729	4.585750579833984	95
222	-34.399437979589166	-41.276863233349566	-3.6926069259643555	68
223	31.075617029788475	-40.79113787460044	10.31027603149414	90
224	18.662870452373227	-40.09898099600105	11.653420448303223	96
225	9.49979179660022	-37.7467872184531	2.827164649963379	71
226	-17.895377706810052	-37.45882188391193	-4.273150444030762	90
227	52.368179240933245	-36.44349775517788	10.259641647338867	79
228	17.63563231024338	-36.44788595012549	-1.6075868606567383	76
229	10.62500469644253	-36.661797476880125	16.444683074951172	87
230	-6.45450492972175	-34.48908545337771	4.4003005027771	111
231	6.4738867751756715	-34.465907759249355	15.894864082336426	75
232	2.907267802179277	-33.99152567274195	-3.609851837158203	81
233	1.1412518954300452	-34.01872374336821	4.834286212921143	84
234	-1.9116470830083045	-33.95831765168779	13.452249526977539	104
235	-14.391470819261201	-34.27287034766268	18.951988220214844	96
236	34.11956496868456	-33.4310249087632	10.95778751373291	122
237	14.110097942964273	-32.95469733382807	20.770488739013672	84
238	2.1506282543599013	-32.564821157625566	18.650800704956055	75
239	-13.448551143784044	-31.127128278275144	9.606345176696777	66
240	-63.25256728351039	-31.552777094791022	4.7426605224609375	72
241	-58.02226463116791	-32.14783993639407	2.0040721893310547	95
242	-18.131466329767022	-32.023527858389826	-0.05334186553955078	98
243	4.971018619164937	-32.5348192856582	2.365880012512207	71
244	-34.936352683627874	-33.08666514141287	7.899413108825684	100
245	-54.20796835187603	-33.12348980257839	4.402065277099609	89
246	-27.097570461370353	-32.6441481181795	18.973655700683594	104
247	-19.740180824175724	-32.046133373937295	1.393639326095581	106
248	-2.6624947721160765	-31.747051431244376	18.732105255126953	101
249	-47.088022998470066	-32.28894951629199	14.001293182373047	84
250	-24.6828641689155	-32.862706722092454	-3.5182623863220215	78
251	-38.57303031141747	-32.91585717750694	4.8569536209106445	82
252	-70.7586122912636	-33.31525036330088	7.423072814941406	86
253	-20.254510108443796	-33.76012645663604	0.19980907440185547	94
254	-20.54827440875208	-34.1703078258223	11.953024864196777	99
255	-47.13934913132571	-34.43422732230193	0.06276655197143555	82
256	-9.34952583567393	-33.87672282448193	17.126876831054688	85
257	-45.351326082154884	-34.417566068198795	1.7123589515686035	94
258	-43.852926904917	-34.418964487814435	2.817519187927246	106
259	-20.479510110427356	-34.86213458893575	1.8337955474853516	100
260	-61.322033558177395	-35.413030476165474	-8.277091979980469	81
261	-38.4752173725889	-35.71718942982207	-3.2109432220458984	127
262	-19.36651795637887	-36.0239006185765	7.793621063232422	80
263	-23.906786448894294	-36.512081703616225	4.932534217834473	88
264	-45.13737814954497	-36.787798556202	4.913590908050537	94
265	-20.71778714071212	-35.74561660195994	15.023716926574707	91
266	-50.930654419634955	-33.50479905301843	-7.818857669830322	95
267	0.24443942912157013	-33.15243715346104	14.54947566986084	113
268	10.138270487733024	-33.13543288463941	9.661046981811523	96
269	3.064433262129455	-32.636930145343726	1.7672123908996582	96
270	-4.774335936100044	-33.11991475042553	5.135190010070801	105
271	0.42214422930386775	-32.89042582636361	5.717789649963379	97
272	21.96230814641757	-32.42071431316092	3.5049726963043213	91
273	39.98315513525239	-31.798214300964176	6.465690612792969	76
274	5.296843351104371	-31.536392515037196	3.3833608627319336	84
275	-16.056814401890904	-30.348925185433536	-8.476739883422852	109
276	-26.297580018965178	-30.139604569394468	-3.085817337036133	105
277	-4.335025794391655	-29.410244286847888	11.134864807128906	101
278	21.35869844101066	-28.527637560722734	4.8007965087890625	88
279	-115.48833887931869	-28.990817134450516	-16.333877563476562	244
280	22.316380380775882	-28.216433167701794	3.1134538650512695	108
281	-19.746452439684077	-28.015941507782404	6.7730631828308105	108
282	-20.473767775365786	-27.805649523780257	5.953503608703613	86
283	19.821368873808694	-26.858952992944086	14.522679328918457	74
284	-30.613508424012323	-26.606137646260105	-0.0028709620237350464	123
285	10.49082242920177	-25.516802746652125	14.310839653015137	109
286	9.447489659889555	-24.534735977374876	8.279863357543945	93
287	-2.181947591306013	-23.95737845139779	13.872474670410156	131
288	34.18585629827777	-22.955100300533132	5.484097480773926	71
289	16.728013807921158	-21.854806338607794	15.245820045471191	119
290	22.48867183587548	-21.385326338931485	7.745495319366455	136
291	27.76850477668023	-20.078718727307496	7.398887634277344	117
292	32.32512689159387	-18.947732275022112	9.209500312805176	88
293	-21.026753144530872	-18.16765743020608	5.7290873527526855	80
294	24.06523536618677	-17.46021553028269	17.224620819091797	111
295	-30.784860092407442	-17.133940254156695	12.583906173706055	94
296	-27.324342227601164	-16.32364051414709	11.943650245666504	108
297	-8.383596782364975	-16.00673073670065	14.92678451538086	81
298	1.8466534021513894	-15.590706362227541	1.4665923118591309	105
299	5.389854236198929	-14.782672337803595	-1.2778425216674805	94
300	32.544600314672735	-13.599005952092817	-4.444469451904297	1000
301	26.350843258454873	-12.984283176024858	4.780026912689209	88
302	-84.59749699546758	-13.527786232459128	5.544683456420898	93
303	-36.46574937986507	-13.212015154886625	9.019350051879883	89
304	-27.936301074291052	-12.836321107566235	2.37933087348938	97
305	12.749290519327545	-12.441780309472215	31.284399032592773	109
306	-42.912969320809104	-12.360953291126323	-1.434621810913086	96
307	-19.679368723151484	-12.29230416960776	14.505910873413086	69
308	-11.513279866571494	-12.25465935802186	7.0133843421936035	71
309	-36.466196834456795	-12.560947037724423	7.707161903381348	100
310	-12.978847719862955	-12.264050453751954	2.1828134059906006	92
311	-37.91746170646577	-12.471687456508521	10.099422454833984	86
312	-81.43966895274104	-12.832064838498841	1.1241756677627563	93
313	-56.053284840535795	-12.914553185312496	2.4378437995910645	93
314	-1.6710954586708056	-12.990395595831227	2.5572330951690674	75
315	-93.11365416765675	-13.721870426041825	6.124134063720703	87
316	22.998459902337217	-13.509151113767865	6.464057922363281	82
317	-50.34091088977454	-13.759037968641533	5.004260063171387	111
318	-31.757313822173188	-13.749278302200697	14.759458541870117	93
319	1.3766076677649153	-13.519832327804439	4.586544990539551	72
320	-17.60582579457622	-13.668464036494013	9.674983978271484	84
321	23.775206156720515	-13.295428414082357	19.651994705200195	109
322	-34.08652491401554	-13.292299283426619	6.55585241317749	66
323	-11.110960983195355	-13.71416506355646	12.003002166748047	114
324	-30.579096182237592	-14.206584729902568	14.31004524230957	96
325	-33.66921128216478	-14.638274760690217	-0.16267871856689453	90
326	-46.65464138632085	-14.925867397485325	-2.163386821746826	76
327	-5.936845662618424	-15.508917646520842	10.764374732971191	71
328	10.688552375629683	-15.578388445866976	17.093812942504883	92
329	33.0179675717319	-15.354458817114086	10.60219955444336	80
330	31.324723802423335	-14.976666529792638	14.06464958190918	111
331	-31.71578069233506	-15.35856320446774	-2.620753765106201	77
332	-10.423679318577541	-15.49187267567531	4.908886432647705	86
333	14.31711731952565	-15.360114021434356	8.999996185302734	115
334	-11.861070728347798	-15.459608257887751	8.401506423950195	133
335	15.116996391558121	-15.164523585779557	132.21444702148438	1000
336	43.014259373212155	-15.07557664173428	14.760435104370117	90
337	-16.665834148599558	-15.383335962649916	17.24212646484375	119
338	16.594593290058583	-15.23889631229293	10.63437271118164	125
339	5.2188820971502	-15.052221979883587	11.147960662841797	101
340	-225.0602315797559	-16.67029862284604	6.266651153564453	807
341	54.40000857390797	-15.546075890795285	12.773890495300293	87
342	-32.22804466080743	-15.687041674105688	6.62784481048584	104
343	-0.8692808605963052	-15.745444668903302	8.500454902648926	113
344	28.48806746355939	-15.111200467431427	-1.5527520179748535	82
345	7.70108924052343	-14.492109891507432	9.921285629272461	119
346	47.98599507159486	-13.741274236177778	11.465413093566895	124
347	-22.694569753199374	-13.770818125468015	11.037537574768066	82
348	5.484142172568852	-13.68935175602117	23.672378540039062	87
349	41.06003985405249	-12.807871127495943	10.662376403808594	86
350	-177.65099003205444	-14.337552386127332	-34.10140609741211	335
351	30.18691139974476	-13.64995296901571	7.451777935028076	108
352	29.878707019054957	-12.643579775912526	-1.4770288467407227	103
353	12.464010513369495	-12.316394569694394	-37.621192932128906	1000
354	20.539008852281526	-11.905521737084056	15.740392684936523	92
355	-96.97724120086666	-12.403900657779467	-37.77630615234375	639
356	19.770911046678393	-12.112696288955945	4.254666805267334	101
357	56.25909759848308	-11.096592052149566	-18.050636291503906	1000
358	4.814744204197282	-10.60991534105842	19.453937530517578	116
359	26.148675923670563	-10.14363348071744	-0.03571319580078125	1000
360	-12.403683888722956	-9.654449984022897	-12.76504135131836	1000
361	-125.1343015812287	-10.521040826109294	-18.923032760620117	436
362	-47.258200536062674	-10.799957651906132	13.145221710205078	1000
363	-142.5135560802858	-11.986025348220046	5.186145305633545	194
364	-158.65388675813455	-13.121190434305943	1.7456245422363281	130
365	30.02558489747375	-12.613756713924085	1.7954984903335571	105
366	0.10849926616559102	-12.10336517706608	-0.11541748046875	1000
367	-2.7554956880967296	-12.133364528238262	-8.824319839477539	118
368	28.07162004481131	-11.95403103266748	10.118165969848633	98
369	-11.350791364089147	-12.098183278929664	12.12862777709961	91
370	-24.07875663661298	-12.291227485934796	21.534626007080078	112
371	26.795451499621322	-12.02749441323162	12.801379203796387	109
372	14.375965186251747	-12.103357842833278	10.591763496398926	107
373	36.599614295826086	-12.13719325122754	-4.615817070007324	122
374	-25.58568680840135	-12.446018552822597	14.921772956848145	108
375	30.111081552979524	-11.984339593273894	1.626974105834961	1000
376	-19.54678090294017	-11.916831602113641	8.891860961914062	120
377	-20.438614190190535	-12.07786748607163	3.272573471069336	113
378	17.025083056082437	-12.121203639920912	12.994379043579102	91
379	-14.400101179127773	-11.110321262919006	-18.642276763916016	1000
380	29.834878598837918	-11.035136280738383	20.55384635925293	111
381	-15.582799391817176	-10.99349975025972	28.44684410095215	123
382	49.82929331366988	-10.290469139369359	15.53519058227539	1000
383	24.61577116046976	-10.24252511650275	29.192285537719727	1000
384	3.038791311795052	-9.906002119144677	7.522828102111816	115
385	19.905731724702793	-9.811853026189663	-5.219947814941406	1000
386	4.400548198800891	-9.86232244080055	28.14263153076172	1000
387	40.58572793598785	-9.434645685527613	-2.714211940765381	126
388	-72.24923138216317	-10.498996562332023	7.66444206237793	1000
389	-32.74987378824502	-10.993775438293685	-49.23634338378906	1000
390	10.16786963934753	-11.116983460258965	12.638904571533203	1000
391	7.431553157809383	-11.320352976447671	53.83366012573242	1000
392	0.4211985753951666	-11.639392259609657	14.1882963180542	133
393	-103.71388321833724	-12.466263560347722	6.1199774742126465	145
394	-96.60239270734546	-13.672939841083046	-51.35499572753906	1000
395	-253.73547087900954	-15.902445948949067	-2.5348830223083496	190
396	-35.88557852427604	-15.988058311915818	17.315561294555664	1000
397	-37.41611699142747	-16.278383514006443	27.958040237426758	1000
398	-207.86897096415703	-18.375539757669525	10.081860542297363	163
399	-192.38663722685072	-20.353304672300023	8.91183853149414	157
400	-99.8714107464311	-21.67746478291106	15.2528657913208	121
401	-65.73558759093203	-22.59832909140493	16.264663696289062	100
402	-148.57397024060356	-23.23809382385629	4.512468338012695	151
403	-188.18000868566028	-24.755236416914236	26.779903411865234	166
404	-124.09564041283004	-25.71682981029963	4.5990471839904785	107
405	-185.73730720597797	-27.701695787552683	7.586587905883789	150
406	-158.92425125916998	-28.861808606936293	-9.929422378540039	193
407	-111.30364242507902	-29.77805134395557	1.4837722778320312	128
408	-172.8797449852781	-31.391715995142636	-11.161102294921875	190
409	-173.16096275012967	-32.75866365429937	-0.2324504852294922	183
410	-149.52769997702418	-34.12415217687098	-19.76328468322754	202
411	-137.32804195867277	-35.11825797939304	0.830024778842926	217
412	-259.559927209862	-36.899460561964254	12.63343620300293	133
413	-207.51453924274563	-38.414073105986354	-10.008742332458496	270
414	-245.89637838085895	-40.85632593520824	19.89003562927246	137
415	-260.10232915666205	-42.52621268509829	-15.000402450561523	133
416	-417.8176246370613	-46.93437353049227	-18.01775550842285	107
417	-167.36420946061622	-48.10460651620069	-25.34198570251465	259
418	-107.56418772897257	-48.862675255268684	0.6425466537475586	132
419	-114.57804423606981	-50.022221774307035	-18.38633155822754	164
420	-132.08006986396998	-51.166964215000974	4.504768371582031	139
421	-242.532300974822	-53.830039286316385	17.205068588256836	137
422	-156.6227439530859	-55.05540147670709	-8.462170600891113	339
423	-77.55958173763642	-55.719887684251496	5.9398722648620605	190
424	-78.60936084654215	-56.20019033089456	-54.34210968017578	1000
425	-32.23758933894778	-56.18587411146239	17.88865852355957	1000
426	-31.388919588705846	-56.03321689348624	-9.698100090026855	253
427	-7.509285185998891	-56.048941288720044	-14.830434799194336	158
428	-47.67091643540364	-56.632535976830376	55.161651611328125	1000
429	56.29566056890627	-56.39975904685863	6.558826446533203	1000
430	-21.835047076827458	-56.93135675565113	42.52503204345703	1000
431	-39.98789330610679	-57.01407788178884	24.06216049194336	1000
432	-27.221371875972334	-57.18205480736279	27.955448150634766	1000
433	60.22622501548291	-56.722963730403215	-7.454169273376465	1000
434	117.89662862597767	-55.42538673685997	-60.48164749145508	558
435	31.487068144138085	-55.261686019334185	35.38090515136719	1000
436	14.323729599363233	-55.54859131707267	-2.361062526702881	131
437	-158.11808615337117	-56.96311383712038	13.583320617675781	497
438	54.37816921462638	-56.5852780778747	-0.5628244876861572	147
439	10.070911491988122	-56.536757783926326	118.39778137207031	1000
440	-161.22266843908625	-55.89838215251962	35.834774017333984	759
441	18.35934782386019	-56.258788760020096	89.83606719970703	1000
442	5.161868404513882	-55.88488962936689	2.3033695220947266	120
443	34.66865511598871	-55.52951026960103	11.786018371582031	149
444	18.03346855203627	-55.63405625871627	9.044326782226562	132
445	42.335985138161334	-55.28770729973989	17.35269546508789	102
446	-2.5258358782536448	-55.79282560923838	23.208036422729492	119
447	13.761188757146812	-55.42826802413492	9.490743637084961	116
448	31.73784055310375	-55.165731040329575	11.294465065002441	119
449	-66.86258742111964	-56.244957313081294	31.080127716064453	145
450	27.70497180076316	-54.19139769475312	19.485328674316406	119
451	-22.863598522029235	-54.72190279397085	11.989187240600586	127
452	-11.225081446888993	-55.132940678630284	-1.4440701007843018	84
453	58.06811698436382	-54.67689961392034	-55.53685760498047	1000
454	-222.24563437747926	-57.10474604621796	7.81687068939209	436
455	32.74307620557997	-55.80754287215349	7.839306831359863	118
