	Rewards	Avg_Rewards	Epsilon	Steps
0	-346.903946860297	-346.903946860297	0.9959000000000005	104
1	-142.70242947708647	-244.80318816869175	0.9884000000000013	75
2	-179.3736559452155	-222.99334409419967	0.9779000000000024	105
3	-255.07209907219067	-231.01303283869743	0.9702000000000033	77
4	-152.18132937207895	-215.24669214537371	0.9599000000000044	103
5	-345.7023029233924	-236.98929394171014	0.9493000000000056	106
6	-310.5077959958893	-247.49193709230718	0.9407000000000065	86
7	-146.052328099239	-234.81198596817367	0.9326000000000074	81
8	-257.8127946972275	-237.36763138251297	0.9234000000000084	92
9	-40.50256390857761	-217.68112463511943	0.9158000000000093	76
10	-49.51982817338119	-202.39373404768867	0.90880000000001	70
11	-201.65858514418176	-202.3324716390631	0.9008000000000109	80
12	-98.77965494594878	-194.36687035497738	0.8869000000000125	139
13	-154.07583640997922	-191.48893935890607	0.8707000000000142	162
14	-63.78102708431375	-182.97507854059992	0.863800000000015	69
15	-157.9565898383108	-181.41142299670685	0.8529000000000162	109
16	-52.45203980092256	-173.8255769263666	0.8413000000000175	116
17	-80.93814293588719	-168.66516392689553	0.8306000000000187	107
18	-133.52923386828078	-166.81590445012634	0.8199000000000198	107
19	-74.68482039820479	-162.20935024753027	0.8114000000000208	85
20	-319.42650030109644	-169.69588120246198	0.800700000000022	107
21	-54.32308250074945	-164.45166307965687	0.7928000000000228	79
22	-107.14032002207033	-161.95986555541396	0.7858000000000236	70
23	-83.0489665290016	-158.67191142931344	0.7753000000000247	105
24	-79.62669007523581	-155.51010257515034	0.7661000000000258	92
25	-122.31173893474548	-154.23324243513477	0.7582000000000266	79
26	-50.65321440860613	-150.3969451008189	0.7480000000000278	102
27	-115.38113717387844	-149.1463805319996	0.7382000000000288	98
28	-74.12758718300927	-146.55952558893097	0.7297000000000298	85
29	-40.62932462408399	-143.02851889010273	0.7130000000000316	167
30	-71.13824070145117	-140.70947765821074	0.6994000000000331	136
31	-81.00641022577099	-138.843756800947	0.6883000000000343	111
32	-113.40015383897858	-138.0727385293722	0.6801000000000352	82
33	-68.91183197710926	-136.03859421901154	0.6693000000000364	108
34	-73.99412469166654	-134.26589508965884	0.6540000000000381	153
35	-260.8835401383027	-137.7830518965656	0.6354000000000402	186
36	-62.343914120041916	-135.74415628098387	0.6228000000000415	126
37	-36.9688002849886	-133.14480480740508	0.609300000000043	135
38	-31.145001808256083	-130.5294252433243	0.5966000000000444	127
39	-143.15128890915514	-130.84497183497007	0.5846000000000457	120
40	-101.33024918687343	-130.12510055087017	0.5723000000000471	123
41	-103.76115223196697	-129.4973874956582	0.5562000000000489	161
42	-58.530988799197615	-127.84700613062422	0.5404000000000506	158
43	-164.1558579274395	-128.67220730782458	0.5290000000000519	114
44	-74.43147327331643	-127.46685766261328	0.5119000000000538	171
45	-57.14283315666847	-125.9380745211797	0.501000000000055	109
46	-46.72832581644283	-124.25276071895125	0.4844000000000568	166
47	-100.89846980556476	-123.76621299158903	0.47290000000005805	115
48	-72.49306574788442	-122.71982223151342	0.45660000000005985	163
49	-109.79077445364732	-122.46124127595608	0.44460000000006117	120
50	-140.86263900871083	-122.82205299620618	0.4316000000000626	130
51	-61.26839565701767	-121.63832881660642	0.42300000000006355	86
52	-125.93425798351271	-121.71938408390653	0.40850000000006514	145
53	-87.7448317793347	-121.09022570789595	0.4014000000000659	71
54	-243.12107423052962	-123.30896840830748	0.3798000000000683	216
55	-74.00225710459563	-122.4284914207412	0.37030000000006935	95
56	-252.8141362897117	-124.71595887458277	0.34050000000007263	298
57	-134.7129346743113	-124.88832052630222	0.32850000000007396	120
58	-157.93289185753514	-125.44839800649261	0.3115000000000758	170
59	-308.99023513381854	-128.5074286252814	0.27380000000008	377
60	-98.79314465878544	-128.02030921599456	0.2617000000000813	121
61	-10.444354636706365	-126.1239228518125	0.2363000000000841	254
62	-317.0258887992688	-129.1541127874864	0.22490000000008536	114
63	-126.43995705525968	-129.11170410417037	0.1946000000000887	303
64	-242.35046053743022	-130.85383881852823	0.18430000000008984	103
65	4.342135978722055	-128.80541495796382	0.17250000000009114	118
66	-219.69912412108664	-130.16203748278656	0.155600000000093	169
67	-183.50069213799043	-130.94642946301013	0.12670000000009618	289
