	Rewards	Avg_Rewards	Epsilon	Steps
0	-265.0503771977177	-265.0503771977177	0.9962000000000004	101
1	-106.04513754515953	-185.54775737143862	0.990500000000001	57
2	-124.38355475395744	-165.15968983227822	0.9826000000000019	79
3	-143.73431789895716	-159.80334684894797	0.9740000000000029	86
4	-20.28057065214574	-131.89879160958753	0.9660000000000037	80
5	-94.56104864455796	-125.67583444874928	0.9597000000000044	63
6	-86.26157942690295	-120.04522658848552	0.9501000000000055	96
7	-378.6909846761051	-152.37594634943795	0.9404000000000066	97
8	-233.68146859339228	-161.40989326543288	0.9311000000000076	93
9	-224.5916311532422	-167.7280670542138	0.9218000000000086	93
10	-46.0665461225181	-156.667928787696	0.9146000000000094	72
11	-260.2767159393519	-165.30199438366733	0.9058000000000104	88
12	-91.8067238945668	-159.64851203835192	0.8989000000000111	69
13	-326.19090797879545	-171.54439746266934	0.8885000000000123	104
14	-115.82608967326549	-167.8298436100424	0.8806000000000132	79
15	-233.71264856597082	-171.9475189197879	0.8698000000000143	108
16	-272.8595719860503	-177.88352204133275	0.8597000000000155	101
17	-286.17284458320876	-183.89959551588143	0.8467000000000169	130
18	-307.4995655217451	-190.40485709513743	0.8360000000000181	107
19	-104.00220683320615	-186.08472458204085	0.8284000000000189	76
20	-273.7935193688378	-190.2613338576026	0.8171000000000201	113
21	-57.65923062210291	-184.23396552871625	0.8017000000000218	154
22	-443.4064249088936	-195.5023333278544	0.7899000000000231	118
23	-114.43605298065323	-192.12457164672102	0.7755000000000247	144
24	-162.6791746765709	-190.94675576791502	0.7628000000000261	127
25	-96.11792981081703	-187.29949323110355	0.7560000000000269	68
26	-66.82393285827115	-182.83743543951718	0.7448000000000281	112
27	-98.99631203174867	-179.84310960352545	0.736300000000029	85
28	-46.421920450674804	-175.24237894308231	0.7299000000000297	64
29	-130.89532476768755	-173.7641438039025	0.7166000000000312	133
30	22.28463912917867	-167.43998951573857	0.7084000000000321	82
31	-101.01272898149581	-165.3641376240435	0.6985000000000332	99
32	-40.188600516750526	-161.57093952988313	0.6847000000000347	138
33	-17.89894353974009	-157.34529258899656	0.6769000000000356	78
34	-35.089949429665054	-153.85228278444424	0.6656000000000368	113
35	-51.807417767357265	-151.01770320063625	0.6523000000000383	133
36	-55.88367500924793	-148.44651324951764	0.6394000000000397	129
37	-65.09815047091308	-146.25313528165964	0.6322000000000405	72
38	-130.56314067202806	-145.85082772756653	0.6174000000000421	148
39	-64.87600974651801	-143.8264572780403	0.6019000000000438	155
40	-97.71712632772804	-142.70183944998388	0.591700000000045	102
41	-210.52342432174365	-144.31663908978769	0.572900000000047	188
42	-106.89687895629616	-143.44641210993905	0.5566000000000488	163
43	-0.16529439301942261	-140.19002307091816	0.5207000000000528	359
44	-94.01436815420396	-139.16389740610228	0.5040000000000546	167
45	-30.394617077576925	-136.79934783374304	0.48100000000005716	230
46	39.9005606159081	-133.0397753135377	0.3810000000000682	1000
47	64.76200907994848	-128.91890480534008	0.2810000000000792	1000
48	-150.7369416479132	-129.36417086335177	0.1810000000000902	1000
49	-16.21219322032451	-127.10113131049124	0.08100000000009511	1000
50	28.408681937104976	-124.05191928602856	0.01	1000
51	-44.01241765023275	-122.5126981007248	0.01	1000
52	0.9468773220688895	-120.18327214935134	0.01	1000
53	-26.263133419489016	-118.44401032102057	0.01	1000
54	-19.123580397601533	-116.63818432241294	0.01	1000
55	-53.086517579436226	-115.50333313057403	0.01	1000
56	-2.5328838946781964	-113.52139542468113	0.01	1000
57	-16.97510079318134	-111.85680413793112	0.01	1000
58	-3.5949153224433825	-110.02185686987201	0.01	1000
59	-7.162501336055116	-108.30753427764174	0.01	1000
60	-1.1515226144789406	-106.55087834873744	0.01	1000
61	9.189916881487491	-104.68409132889511	0.01	1000
62	2.570173415780844	-102.98164268215422	0.01	1000
63	-361.31454403626867	-107.01809426581225	0.01	633
64	205.54248455935223	-102.20946997619433	0.01	812
65	203.71990662495216	-97.57417639132848	0.01	713
66	185.65913728119278	-93.34681350069383	0.01	761
67	195.7823104073501	-89.09491461969318	0.01	589
68	235.1893372937382	-84.39514285283185	0.01	528
69	259.79748164345057	-79.47810536002781	0.01	389
70	206.74187205765708	-75.4468380724548	0.01	447
71	204.2897262545025	-71.56160801235818	0.01	690
72	268.17922897706353	-66.90762394400993	0.01	471
73	233.0535651687897	-62.854094361404535	0.01	580
74	213.2462111663511	-59.1727569543678	0.01	697
75	-59.70789895590815	-59.17979829649333	0.01	610
76	174.94915457709368	-56.13916254488831	0.01	680
77	252.5729713808934	-52.181314674044955	0.01	325
78	212.00211942321516	-48.837220571547995	0.01	627
79	173.1794679570496	-46.06201196494051	0.01	608
80	162.36036832233572	-43.48889615892475	0.01	714
81	179.2805308012115	-40.7721958301426	0.01	717
82	170.81947824041475	-38.22289855218408	0.01	785
83	224.09150549873362	-35.10010802776839	0.01	602
84	250.83791278292415	-31.736131312348483	0.01	630
85	222.11737574628177	-28.78434634655046	0.01	680
86	-212.35360809775847	-30.894337860932158	0.01	531
87	210.22128416218723	-28.15438761066944	0.01	542
88	238.5103429771485	-25.15815468271643	0.01	495
89	252.25932014355132	-22.075738295757898	0.01	547
90	231.3305757740233	-19.2910535257603	0.01	388
91	-284.4187537522331	-22.17287635430892	0.01	772
92	238.15836841466685	-19.373615657868317	0.01	462
93	188.0553872381365	-17.166924137698054	0.01	633
94	-16.669817788694207	-17.161691439287488	0.01	1000
95	-117.44526166736944	-18.206311962496674	0.01	236
96	-117.5101133315069	-19.2300624920741	0.01	273
97	202.87370868776185	-16.96369748003496	0.01	443
98	163.84245715352756	-15.137372685756551	0.01	667
99	-140.98701084177287	-16.395869067316713	0.01	566
100	210.0936276819159	-11.644429018520377	0.01	536
101	62.40025521875228	-9.959975090881256	0.01	1000
102	226.81849184439386	-6.4479546248977435	0.01	462
103	224.16049002406703	-2.769006545667504	0.01	453
104	-77.6513749147657	-3.342714588293703	0.01	834
105	193.46324825855973	-0.4624716192625269	0.01	891
106	-41.52291244945191	-0.015084949488012143	0.01	186
107	202.80407281865627	5.7998656254596	0.01	777
108	160.20059279624982	9.738686239356023	0.01	641
109	249.74337564008022	14.482036307289246	0.01	574
110	260.6526200214266	17.54922796872869	0.01	366
111	167.1922496396695	21.823917624518913	0.01	645
112	232.71043199069186	25.0690891833715	0.01	467
113	182.78379285622296	30.158836191721676	0.01	750
114	245.87835618751328	33.77588065032947	0.01	429
115	223.4246443503951	38.347253579493135	0.01	468
116	250.83196287793749	43.584168928133	0.01	562
117	228.48739912769855	48.73077136524207	0.01	457
118	255.24690388709632	54.35823605933049	0.01	358
119	-46.386029038726505	54.93439783727529	0.01	270
120	267.299874869833	60.34533177966199	0.01	361
121	-317.14863963488733	57.750437689534145	0.01	263
122	-302.4416367729495	59.160085570893585	0.01	761
123	-110.22454171244698	59.202200683575654	0.01	1000
124	208.98425955210263	62.91883502586239	0.01	800
125	194.94960952134866	65.82951041918405	0.01	668
126	229.6345350071629	68.7940950978384	0.01	597
127	7.403359050409975	69.85809180865996	0.01	291
128	223.14345922190807	72.5537456053858	0.01	449
129	161.67408120700009	75.47943966513269	0.01	702
130	-5.4067956380678766	75.20252531746023	0.01	194
131	218.60864330276544	78.39873904030284	0.01	490
132	210.19429739255338	80.90256801939587	0.01	423
133	-106.98383828231186	80.01171907197016	0.01	80
134	203.84714553514965	82.40109002161832	0.01	500
135	218.84228809159436	85.10758708020781	0.01	448
136	-42.348646789563574	85.24293736240466	0.01	460
137	226.19971839107035	88.1559160510245	0.01	418
138	263.7729626684959	92.09927708442974	0.01	448
139	-145.46750554270687	91.29336212646784	0.01	232
140	206.06617764869748	94.3311951662321	0.01	553
141	204.0662516099568	98.4770919255491	0.01	551
142	219.0833763623455	101.73689447873551	0.01	520
143	-225.0440001781672	99.48810742088402	0.01	510
144	-65.3769714804809	99.77448138762125	0.01	348
145	265.9973313580766	102.73840087197779	0.01	571
146	210.02849510526283	104.43968021687135	0.01	292
147	213.05466636310484	105.92260678970291	0.01	519
148	259.84992470644846	110.02847545324651	0.01	378
149	165.69053882064003	111.84750277365617	0.01	641
150	196.96389286511933	113.53305488293633	0.01	352
151	207.89491012990896	116.05212816073775	0.01	547
152	174.07980966546805	117.78345748417173	0.01	672
153	240.58779906942186	120.45196680906085	0.01	429
154	266.3760974806089	123.30696358784297	0.01	497
155	7.00938763114195	123.90792263994872	0.01	1000
156	212.9250497135886	126.0625019760314	0.01	458
157	225.92280669349995	128.4914810508982	0.01	355
158	7.882696029144014	128.6062571644141	0.01	1000
159	-5.792231069750697	128.6199598670771	0.01	1000
160	181.61410652256396	130.44761615844757	0.01	774
161	262.91542916309754	132.98487128126365	0.01	456
162	245.2780576307845	135.4119501234137	0.01	456
163	257.65450084219543	141.60164057219833	0.01	440
164	216.0886350254816	141.70710207685966	0.01	537
165	-166.57770736625122	138.00412593694762	0.01	177
166	256.9026030231429	138.7165605943671	0.01	619
167	217.82215478269666	138.93695903812056	0.01	407
168	-234.54725286361162	134.23959313654706	0.01	267
169	203.72621530822545	133.67888047319482	0.01	679
170	252.28620207637897	134.13432377338202	0.01	351
171	188.86356024960824	133.9800621133331	0.01	536
172	259.45101741626354	133.89277999772509	0.01	470
173	265.5687704185912	134.2179320502231	0.01	282
174	87.13876711148495	132.95685760967444	0.01	994
175	233.26544268593364	135.88659102609287	0.01	476
176	220.14111851131923	136.3385106654351	0.01	579
177	260.9452013527641	136.42223296515382	0.01	417
178	233.2050284915094	136.63426205583676	0.01	493
179	218.79412957184655	137.09040867198473	0.01	656
180	245.284247442538	137.91964746318675	0.01	383
181	217.40735771605637	138.3009157323352	0.01	355
182	240.5704449256526	138.99842539918757	0.01	370
183	260.1898597473884	139.35940894167413	0.01	359
184	236.95180383305168	139.2205478521754	0.01	316
185	255.59215158807726	139.55529561059333	0.01	427
186	195.1089220045651	143.62992091161658	0.01	569
187	225.87725558847833	143.7864806258795	0.01	397
188	184.35165352454862	143.2448937313535	0.01	744
189	259.05197724265906	143.3128203023446	0.01	430
190	227.99241888501788	143.27943873345455	0.01	442
191	214.4807813646159	148.268434084623	0.01	366
192	229.1016640454014	148.1778670409304	0.01	312
193	247.83952336822853	148.77570840223132	0.01	404
194	195.5522334865155	150.8979289149834	0.01	454
195	275.98984785899796	154.83228001024708	0.01	270
196	261.74261692230414	158.62480731278518	0.01	367
197	15.661144364787887	156.75268166955541	0.01	1000
198	265.2004250021456	157.7662613480416	0.01	510
199	212.6656762097594	161.30278821855694	0.01	444
200	239.317343392424	161.595025375662	0.01	592
201	184.5231771190056	162.81625459466454	0.01	428
202	-3.3872570514335223	160.51419710570624	0.01	167
203	215.73525920956752	160.42994479756123	0.01	437
204	282.08235038910817	164.0272820506	0.01	284
205	240.82269669254913	164.5008765349399	0.01	455
206	229.17172000005706	167.20782285943497	0.01	844
207	256.54263598760514	167.74520849112446	0.01	341
208	189.55065553101028	168.03870911847207	0.01	646
209	230.10478679719077	167.84232323004323	0.01	382
210	-395.5110230750674	161.28068679907827	0.01	204
211	-159.49320082536372	158.0138322944279	0.01	311
212	218.89847019589143	157.8757126764799	0.01	586
213	214.49751113137472	158.19284985923142	0.01	502
214	253.76152670374626	158.27168156439376	0.01	532
215	257.2649748214014	158.61008486910382	0.01	281
216	6.603152614270545	156.16779676646715	0.01	1000
217	-150.27964650836662	152.3801263101065	0.01	1000
218	258.8456001951845	152.4161132731874	0.01	368
219	220.08550113111423	155.08082857488583	0.01	551
220	-89.20840525408957	151.5157457736466	0.01	657
221	267.0493580499821	157.3577257504953	0.01	296
222	235.44188925859675	162.73656101081073	0.01	416
223	-31.460471849992647	163.52420170943526	0.01	1000
224	228.2291345430361	163.7166504593446	0.01	600
225	267.42153207606987	164.44136968489184	0.01	324
226	276.4748800440292	164.9097731352605	0.01	311
227	128.13689803131354	166.1171085250695	0.01	785
228	237.73943835810064	166.26306831643143	0.01	390
229	259.65410285170617	167.2428685328785	0.01	336
230	231.0839375546642	169.6077758648058	0.01	625
231	159.62874089093452	169.0179768406875	0.01	672
232	289.4294700030322	169.8103285667923	0.01	342
233	277.57100949027233	173.65587704451812	0.01	492
234	230.14393489132198	173.91884493807984	0.01	457
235	254.0445500455152	174.27086755761906	0.01	277
236	202.09305040613606	176.71528452957608	0.01	422
237	260.26880162871663	177.05597536195256	0.01	346
238	-124.0864163428746	173.17738157183885	0.01	126
239	239.63265747643698	177.0283832020303	0.01	307
240	217.4435304994617	177.14215673053795	0.01	491
241	241.1538379787449	177.51303259422582	0.01	375
242	268.212713342959	178.00432596403192	0.01	321
243	275.673706542245	183.0115030312361	0.01	293
244	211.36244039427388	185.77889714998364	0.01	486
245	250.26792853378274	185.6216031217407	0.01	340
246	259.86813686201754	186.11999953930822	0.01	469
247	283.4122599163443	186.82357547484062	0.01	340
248	262.34443314172734	186.84852055919342	0.01	270
249	18.439250584525787	185.37600767683224	0.01	1000
250	290.4104397027331	186.3104731452084	0.01	279
251	216.16906016928203	186.3932146456021	0.01	470
252	231.27985640985696	186.96521511304599	0.01	463
253	211.61608217008703	186.67549794405267	0.01	336
254	277.0757681669728	186.7824946509163	0.01	203
255	275.1284934235536	189.46368570884036	0.01	307
256	190.23152282759045	189.23675043998043	0.01	539
257	265.49524003548083	189.63247477340025	0.01	317
258	276.26148188712637	192.31626263198007	0.01	563
259	230.8160615627072	194.68234555830463	0.01	360
260	231.91062552087544	195.18531074828778	0.01	236
261	221.72413993961584	194.77339785605295	0.01	308
262	247.741670944534	194.7980339891904	0.01	439
263	264.10148913372325	194.86250387210575	0.01	407
264	257.0157279273077	195.27177480112397	0.01	308
265	235.83839621738238	199.2959358369603	0.01	324
266	223.8048844989811	198.9649586517187	0.01	303
267	284.99894844066273	199.63672658829836	0.01	361
268	235.79969302364347	204.34019604717093	0.01	429
269	267.4050234710455	204.97698412879907	0.01	319
270	243.04664147285823	204.88458852276392	0.01	369
271	220.08250520849936	205.19677797235283	0.01	442
272	235.9239345683442	204.9615071438736	0.01	500
273	231.21809134623246	204.61800035315002	0.01	439
274	197.1761107101074	205.71837378913625	0.01	491
275	165.86033699942914	205.04432273227124	0.01	483
276	273.27316858401184	205.57564323299815	0.01	372
277	208.58383854874168	205.0520296049579	0.01	382
278	252.47784072771896	205.24475772732	0.01	360
279	270.7046565259668	205.76386299686118	0.01	353
280	266.33278082581273	205.9743483306939	0.01	428
281	263.30601373805814	206.43333489091398	0.01	259
282	261.98281394928364	206.6474585811503	0.01	265
283	250.02988115537147	206.5458587952301	0.01	437
284	236.10256749157543	206.53736643181534	0.01	262
285	227.85640783531358	206.26000899428766	0.01	380
286	266.55304771370675	206.97445025137912	0.01	338
287	248.87713812683356	207.20444907676267	0.01	259
288	226.8027823040786	207.62896036455797	0.01	432
289	263.1908596869814	207.67034918900117	0.01	535
290	-4.924219258247518	205.34118280756857	0.01	382
291	285.31909735771603	206.04956596749952	0.01	304
292	296.67435143941407	206.72529284143965	0.01	403
293	281.9072642475752	207.06597025023314	0.01	287
294	280.6651099710921	207.9170990150789	0.01	309
295	248.69654723675546	207.64416600885647	0.01	375
296	284.2698790727387	207.86943863036083	0.01	303
297	203.67516862488674	209.74957887296176	0.01	363
298	265.63294124613424	209.75390403540172	0.01	507
299	271.3736545192517	210.3409838184966	0.01	304
